mora_60,dias_atraso_12_meses_antes,situacion_casa,edad,fecha_ingreso_empleo,antiguedad_tc_meses,producto_pasivo_12_meses_antes,ingreso_mensual,monto_linea_tc,monto_saldo_deudor_prom,score_aprob_tc,nro_veces_abono_12m_antes,zona_geografica,riesgos_sbs,nivel_educativo,edad_binned
0,0,PROPIA,42,2004-09-01,121,12,23000.0,121543.4,57094.38,238,12,Lima,1,PROFESIONAL,adulto
0,0,ALQUILADA,49,1993-10-01,66,12,6531.87,75643.4,67.12,203,0,Lima,0,TECNICO,adulto
0,0,PROPIA,35,2000-04-01,86,12,14500.0,60945.0,0.0,221,12,Arequipa,1,PROFESIONAL,joven
0,0,FAMILIAR,30,2001-06-01,43,12,5000.0,16281.32,1019.65,200,12,Lima,0,PROFESIONAL,joven
0,0,PROPIA,59,2004-03-01,81,12,1240.0,14830.14,6728.87,226,6,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,37,2004-03-01,27,12,6200.0,2691.49,2680.12,221,12,Lima,0,PROFESIONAL,joven
0,0,PROPIA,63,1972-11-01,108,12,11961.0,38420.19,0.0,238,12,Arequipa,0,PROFESIONAL,adulto
0,0,PROPIA,46,1981-02-01,121,12,3000.0,73540.0,16685.31,233,0,Lima,0,PROFESIONAL,adulto
0,1,PROPIA,54,1977-08-01,108,12,29000.0,90600.0,39999.88,233,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,63,1992-05-01,90,12,10000.0,0.0,598.17,219,12,Ica,0,PROFESIONAL,adulto
0,0,ALQUILADA,40,2001-01-01,0,12,2100.0,7224.36,0.0,204,0,Lima,1,PROFESIONAL,joven
0,0,FAMILIAR,56,2007-02-01,12,12,30000.0,30750.0,0.0,192,0,Lima,0,PROFESIONAL,adulto
0,0,PROPIA,51,2000-01-01,88,12,10500.0,6670.34,2258.68,238,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,33,2001-01-01,85,12,2100.0,34600.0,5079.7,205,10,Lima,0,PROFESIONAL,joven
0,2,FAMILIAR,54,2002-03-01,0,12,25000.0,0.0,0.0,209,0,Lima,0,EDUCACION BASICA,adulto
0,0,PROPIA,55,1991-01-01,91,12,5375.0,9412.99,4747.78,218,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,37,1996-03-01,86,12,6600.0,11623.41,9058.58,235,0,Lima,1,PROFESIONAL,joven
0,0,PROPIA,47,1982-05-01,86,12,5250.0,0.0,57094.38,233,0,Lima,0,PROFESIONAL,adulto
0,0,PROPIA,53,1993-03-01,75,12,2930.0,16335.65,0.0,213,12,Lima,0,EDUCACION BASICA,adulto
0,5,FAMILIAR,38,1999-03-01,0,12,24000.0,21564.79,0.0,206,0,Callao,0,TECNICO,joven
0,0,PROPIA,48,1990-06-01,79,12,23663.0,8993.96,2227.5,187,12,Arequipa,1,PROFESIONAL,adulto
0,0,PROPIA,38,2001-01-01,42,12,30000.0,41946.47,1045.45,214,0,Lambayeque,0,PROFESIONAL,joven
0,0,FAMILIAR,28,2006-07-01,57,12,6690.0,74000.0,1181.81,193,12,Lima,1,PROFESIONAL,joven
0,0,PROPIA,50,2000-12-01,79,12,30000.0,20000.0,6234.3,224,10,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,37,1993-12-01,88,12,6000.0,0.0,1625.05,202,12,Arequipa,0,PROFESIONAL,joven
0,0,FAMILIAR,45,2000-01-01,34,12,6600.0,383.05,395.11,190,6,Tacna,0,PROFESIONAL,adulto
0,0,FAMILIAR,47,1997-01-01,106,12,9000.0,36240.0,0.0,205,12,Lima,1,PROFESIONAL,adulto
0,0,PROPIA,30,1996-01-01,89,12,10500.0,2075.4,1512.31,238,12,Lima,0,SUPERIOR,joven
0,0,FAMILIAR,28,2006-07-01,61,12,5100.0,121543.4,57094.38,200,12,Lima,1,PROFESIONAL,joven
0,0,FAMILIAR,60,1994-06-01,85,12,10617.0,59176.0,0.0,231,12,Lima,3,PROFESIONAL,adulto
0,0,PROPIA,56,1991-02-01,114,12,26348.0,121543.4,2147.07,266,12,Lima,0,PROFESIONAL,adulto
0,0,PROPIA,58,2008-03-01,0,12,15046.0,0.0,404.86,238,2,Ancash,1,PROFESIONAL,adulto
0,0,PROPIA,35,1995-07-01,24,12,5637.0,15679.32,876.22,235,12,Lima,2,PROFESIONAL,joven
0,0,FAMILIAR,29,2003-07-01,49,12,8500.0,10540.0,1474.03,200,12,Lima,0,PROFESIONAL,joven
0,1,PROPIA,46,1990-01-01,90,12,30000.0,3729.66,3576.49,196,12,Lima,0,SIN EDUCACION,adulto
0,0,PROPIA,48,1984-08-01,56,12,4200.0,2420.06,571.65,224,12,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,28,2004-07-01,34,12,7359.0,45283.2,522.51,200,11,Lima,0,PROFESIONAL,joven
0,8,PROPIA,38,2002-04-01,58,12,8000.0,0.0,389.49,221,12,Lima,0,PROFESIONAL,joven
0,0,PROPIA,51,2004-06-01,106,12,9000.0,121543.4,49719.07,197,0,Lima,1,SUPERIOR,adulto
0,0,FAMILIAR,35,2007-03-01,71,12,6282.0,23064.0,459.6,202,12,Moquegua,2,PROFESIONAL,joven
0,0,PROPIA,42,1996-10-01,107,12,18000.0,121543.4,23385.45,238,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,56,2000-01-01,87,12,13500.0,71239.3,54443.2,192,12,Lima,0,PROFESIONAL,adulto
0,0,PROPIA,65,1985-10-01,69,12,6700.0,38200.0,4406.78,238,0,Tacna,0,PROFESIONAL,adulto_mayor
0,1,PROPIA,37,1994-01-01,60,12,19500.0,94960.0,7036.34,221,0,Lima,1,PROFESIONAL,joven
0,0,PROPIA,54,1989-04-01,115,12,30000.0,121543.4,42086.76,212,0,Lima,1,PROFESIONAL,adulto
0,0,PROPIA,56,1996-03-01,116,12,16400.0,121200.0,1315.63,264,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,45,1999-06-01,68,11,29180.0,79000.0,21.68,205,0,Lima,0,SUPERIOR,adulto
0,0,PROPIA,63,2004-05-01,91,12,18000.0,21824.9,0.0,218,10,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,30,2003-11-01,11,12,5300.0,1547.1,1593.15,200,12,Lima,0,PROFESIONAL,joven
0,0,PROPIA,36,2000-11-01,39,12,19500.0,2551.22,3170.3,220,0,Lima,0,PROFESIONAL,joven
0,0,PROPIA,36,2000-01-01,98,12,21300.0,110375.9,7117.6,221,11,Lima,0,PROFESIONAL,joven
0,0,PROPIA,40,1995-02-01,87,12,30000.0,54636.69,4059.87,224,11,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,49,2000-01-01,95,12,27000.0,23236.86,9546.91,219,12,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,41,2000-01-01,18,12,23277.0,10686.68,4001.44,205,0,Lima,0,PROFESIONAL,joven
0,7,FAMILIAR,39,2000-01-01,0,12,15000.0,400.0,0.0,209,0,Callao,0,PROFESIONAL,joven
0,0,PROPIA,49,2001-03-01,33,12,26000.0,2799.69,0.0,222,12,Lima,0,PROFESIONAL,adulto
0,0,PROPIA,34,1998-08-01,121,12,15600.0,96900.0,2193.35,232,12,Lambayeque,0,TECNICO,joven
0,0,FAMILIAR,64,2000-01-01,87,12,30000.0,2842.94,0.0,225,12,Lima,0,SIN EDUCACION,adulto_mayor
0,0,PROPIA,48,2000-01-01,100,12,2100.0,121543.4,3336.91,216,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,59,1993-07-01,0,12,30000.0,121543.4,0.0,207,0,Lima,1,PROFESIONAL,adulto
0,0,PROPIA,55,1993-01-01,57,12,9300.0,47750.0,605.71,238,12,Lima,0,PROFESIONAL,adulto
0,0,PROPIA,53,2005-03-01,106,12,30000.0,121543.4,0.0,219,0,Lima,3,PROFESIONAL,adulto
0,0,PROPIA,59,2001-09-01,89,12,15467.0,3651.37,57094.38,231,0,Lima,0,PROFESIONAL,adulto
0,0,PROPIA,45,1990-09-01,62,12,15350.0,121543.4,15950.91,217,0,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,29,2001-01-01,94,12,5250.0,22647.71,8401.63,214,12,Lima,0,PROFESIONAL,joven
0,0,PROPIA,54,1993-01-01,87,12,30000.0,7480.16,1918.67,238,12,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,32,2001-04-01,41,12,7500.0,4000.0,0.0,219,12,Lima,0,PROFESIONAL,joven
0,0,FAMILIAR,54,1975-01-01,87,12,24000.0,5406.83,3096.7,214,12,Lima,0,PROFESIONAL,adulto
0,0,FAMILIAR,63,1992-02-01,99,12,9880.73,32416.61,8643.58,219,12,Moquegua,0,PROFESIONAL,adulto
0,0,PROPIA,48,2001-05-01,124,12,23000.0,121543.4,6237.59,224,12,Lima,0,PROFESIONAL,adulto
0,0,PROPIA,39,1997-02-01,121,12,12450.0,98160.0,57094.38,240,12,Moquegua,0,PROFESIONAL,joven
0,0,PROPIA,59,1989-01-01,121,12,30000.0,121543.4,14872.09,211,2,Lima,0,PROFESIONAL,adulto
0,0,PROPIA,65,1961-05-01,38,12,20000.0,7697.81,2804.8,238,12,Arequipa,0,PROFESIONAL,adulto_mayor
0,0,PROPIA,38,1997-02-01,111,12,12450.0,39070.0,70.57,240,12,Moquegua,0,PROFESIONAL,joven
1,245,FAMILIAR,43,2000-01-01,7,12,29422.0,40603.97,13571.59,214,0,Lima,4,PROFESIONAL,adulto
1,238,FAMILIAR,40,2005-01-01,17,0,10000.0,25526.76,25526.76,185,0,Lima,4,PROFESIONAL,joven
1,238,FAMILIAR,40,2005-01-01,17,0,10000.0,25526.76,25526.76,185,0,Lima,4,PROFESIONAL,joven
1,219,PROPIA,39,2004-04-01,90,7,15000.0,14906.78,0.0,221,0,Lima,0,PROFESIONAL,joven
1,4,FAMILIAR,24,2003-06-01,0,1,3876.0,769.45,35563.7,186,0,Lima,2,TECNICO,joven
1,219,FAMILIAR,48,1994-01-01,94,12,2500.0,3983.01,3170.09,217,12,Lima,2,PROFESIONAL,adulto
1,24,FAMILIAR,37,2006-11-01,7,0,2400.0,3585.64,413.14,179,0,Lima,1,TECNICO,joven
1,24,PROPIA,40,2003-12-01,6,0,1065.19,271.97,396.13,187,0,Loreto,0,PROFESIONAL,joven
1,1,FAMILIAR,28,2008-03-15,0,11,1372.4,1976.78,1400.54,175,12,Lima,0,TECNICO,joven
1,0,PROPIA,29,2003-06-01,8,8,29000.0,1604.22,359.11,216,0,Lambayeque,3,EDUCACION BASICA,joven
1,0,FAMILIAR,33,2004-05-01,7,0,2146.0,288.9,245.07,220,0,Lima,0,TECNICO,joven
1,1,FAMILIAR,23,2006-06-01,0,10,1400.0,1015.78,2101.83,151,10,Loreto,0,TECNICO,joven
1,35,FAMILIAR,44,2005-10-01,0,12,2000.0,969.03,1531.24,173,0,Lima,2,PROFESIONAL,adulto
1,23,FAMILIAR,22,2006-02-01,10,0,6507.63,7868.77,1862.71,200,0,Callao,2,PROFESIONAL,joven
1,0,FAMILIAR,42,2000-01-01,9,0,705.25,0.0,448.1,207,0,Loreto,4,PROFESIONAL,adulto
1,0,FAMILIAR,33,2004-07-01,15,12,2500.0,1284.66,193.41,204,0,Lima,2,TECNICO,joven
1,21,FAMILIAR,29,2004-12-01,11,0,1450.0,3983.52,0.0,157,0,Lima,1,TECNICO,joven
1,2,FAMILIAR,49,1999-01-01,0,5,2435.11,5897.65,2893.72,216,0,Callao,4,TECNICO,adulto
1,0,FAMILIAR,38,2003-09-10,0,2,1315.6,1400.0,930.03,150,0,Ucayali,0,TECNICO,joven
1,12,FAMILIAR,25,2006-06-26,0,3,3000.0,1024.24,45697.52,169,0,La Libertad,0,PROFESIONAL,joven
1,0,PROPIA,36,2005-08-01,37,5,2000.0,13718.28,7192.76,213,0,Lima,2,TECNICO,joven
1,2,FAMILIAR,29,2005-12-01,0,12,1000.0,2440.89,3158.31,168,12,Piura,1,TECNICO,joven
1,2,FAMILIAR,33,2007-06-01,0,12,834.91,0.0,4739.89,177,12,Lima,0,TECNICO,joven
1,20,FAMILIAR,31,2007-06-01,0,4,733.0,1300.0,2043.4,183,3,Lima,1,PROFESIONAL,joven
1,33,FAMILIAR,29,2005-02-01,15,12,1000.0,2666.22,429.01,175,12,Callao,2,TECNICO,joven
1,0,PROPIA,43,2003-09-01,0,0,6000.0,325.25,7296.59,154,0,Lambayeque,0,TECNICO,adulto
1,19,FAMILIAR,30,2004-10-01,0,1,2000.0,2587.63,1431.54,168,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,26,2003-10-01,10,0,1200.0,3325.21,471.81,178,0,Lambayeque,1,PROFESIONAL,joven
1,30,FAMILIAR,25,2008-11-01,0,12,1956.0,0.0,2689.26,174,12,Loreto,0,TECNICO,joven
1,0,FAMILIAR,30,2007-11-01,0,7,15926.0,300.0,26982.92,190,0,Lima,1,EDUCACION BASICA,joven
1,0,FAMILIAR,33,2000-01-01,0,0,3000.0,823.75,1473.9,206,0,Callao,0,TECNICO,joven
1,0,FAMILIAR,24,2007-03-05,0,2,1674.0,2752.52,906.74,161,0,Piura,1,TECNICO,joven
1,0,FAMILIAR,35,1993-07-01,0,5,4100.0,3004.72,0.0,192,0,La Libertad,0,EDUCACION BASICA,joven
1,1,PROPIA,43,2007-05-30,0,11,1600.0,0.0,3436.5,204,9,Tumbes,0,TECNICO,adulto
1,0,FAMILIAR,28,2004-04-01,15,12,11900.0,14685.54,3422.99,185,0,Lima,1,TECNICO,joven
1,0,FAMILIAR,30,2004-11-01,0,7,15926.0,300.0,26982.92,190,0,Lima,1,EDUCACION BASICA,joven
1,0,FAMILIAR,23,2006-09-01,6,12,900.0,4123.67,179.97,175,11,Lima,2,TECNICO,joven
1,1,PROPIA,40,2006-04-01,0,11,1600.0,0.0,1695.72,197,12,Loreto,3,TECNICO,joven
1,8,FAMILIAR,30,2005-06-01,8,11,1500.0,500.4,249.3,194,7,Lima,0,TECNICO,joven
1,0,ALQUILADA,38,2007-01-01,0,0,5192.0,0.0,15055.28,178,0,Huanuco,0,EDUCACION BASICA,joven
1,1,PROPIA,28,2007-01-01,7,12,700.0,900.0,2244.15,194,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,38,2004-07-01,8,5,6300.0,1357.74,261.96,202,0,Lima,0,PROFESIONAL,joven
1,26,PROPIA,25,2001-06-01,0,12,729.27,26.16,190.44,196,0,Lima,0,TECNICO,joven
1,0,FAMILIAR,34,2000-03-01,0,12,2500.0,0.0,30558.24,206,0,Callao,0,EDUCACION BASICA,joven
1,0,FAMILIAR,26,2003-10-01,0,1,20000.0,1110.6,6268.84,178,0,Lambayeque,0,TECNICO,joven
1,0,FAMILIAR,28,2007-03-01,6,7,646.25,1500.0,1135.09,204,6,Lima,0,TECNICO,joven
1,27,FAMILIAR,41,2005-08-01,0,2,1400.0,2660.0,2538.83,182,0,Lima,1,TECNICO,joven
1,4,FAMILIAR,30,2005-01-01,13,12,1480.0,849.15,1498.48,185,0,Cuzco,1,TECNICO,joven
1,25,FAMILIAR,39,2000-01-01,7,4,6600.0,586.9,1879.07,216,0,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,22,2002-09-01,0,1,1400.0,1589.12,1725.15,177,0,Lima,0,TECNICO,joven
1,0,FAMILIAR,34,1995-07-01,0,2,2000.0,4254.87,5449.91,180,0,Lima,0,TECNICO,joven
1,0,FAMILIAR,26,2004-08-01,12,12,2100.0,7197.98,5645.3,179,12,Loreto,0,TECNICO,joven
1,2,FAMILIAR,22,2006-02-01,0,12,695.25,199.65,2795.09,175,12,Lima,1,TECNICO,joven
1,1,FAMILIAR,38,2007-10-26,0,11,806.77,0.0,3965.23,177,10,Piura,0,TECNICO,joven
1,6,FAMILIAR,55,2001-10-01,0,1,10000.0,548.32,49574.06,216,0,Lambayeque,0,EDUCACION BASICA,adulto
1,24,FAMILIAR,32,2006-11-28,9,12,1610.16,1799.0,1268.41,175,9,Cajamarca,1,TECNICO,joven
1,0,FAMILIAR,32,2002-06-01,36,1,2000.0,3039.92,0.0,196,0,Lima,0,TECNICO,joven
1,25,FAMILIAR,26,2005-01-01,9,12,2100.0,3123.71,2577.7,186,12,Lima,1,TECNICO,joven
1,18,FAMILIAR,48,1992-01-01,0,4,2109.29,2346.06,1569.84,205,0,La Libertad,1,PROFESIONAL,adulto
1,0,FAMILIAR,47,1995-08-01,0,0,3000.0,942.69,5274.53,193,0,Lambayeque,0,TECNICO,adulto
1,6,FAMILIAR,41,1998-03-01,0,7,8000.0,9951.91,23368.78,197,0,La Libertad,0,TECNICO,joven
1,8,FAMILIAR,36,2005-02-01,11,0,3000.0,6010.99,1958.09,187,0,Cajamarca,2,TECNICO,joven
1,0,FAMILIAR,39,2004-07-01,15,1,3503.33,3959.9,400.31,182,0,Lambayeque,0,PROFESIONAL,joven
1,9,FAMILIAR,44,2005-02-01,8,8,700.0,354.2,377.53,182,9,Callao,0,TECNICO,adulto
1,5,FAMILIAR,41,2006-05-01,0,2,2000.0,3736.0,4659.32,165,0,Callao,1,TECNICO,joven
1,2,PROPIA,26,2006-09-26,0,10,972.98,0.0,2649.49,188,9,Tumbes,0,TECNICO,joven
1,22,FAMILIAR,27,2005-02-01,0,4,1800.0,2621.01,19371.24,174,2,Lima,1,TECNICO,joven
1,3,FAMILIAR,41,2005-12-01,7,10,5100.0,1734.34,1731.21,200,7,Tumbes,4,PROFESIONAL,joven
1,15,FAMILIAR,32,2004-04-01,0,12,1806.2,1207.1,0.0,194,9,La Libertad,1,PROFESIONAL,joven
1,0,FAMILIAR,33,2001-03-01,6,12,1650.0,0.0,240.8,171,12,Loreto,0,EDUCACION BASICA,joven
1,0,FAMILIAR,23,2002-08-01,7,12,1000.0,629.05,192.61,183,12,Lima,0,TECNICO,joven
1,2,FAMILIAR,25,2007-07-11,0,11,1491.04,2502.06,6371.52,169,11,Piura,1,TECNICO,joven
1,0,FAMILIAR,24,2005-01-01,8,12,1292.67,619.54,725.14,195,11,Ucayali,0,PROFESIONAL,joven
1,1,FAMILIAR,22,2007-09-03,0,10,959.2,0.0,2047.61,180,10,Lima,0,TECNICO,joven
1,1,PROPIA,22,2007-05-21,0,12,872.43,0.0,1068.78,194,12,Ucayali,0,TECNICO,joven
1,21,ALQUILADA,27,2002-02-01,12,4,4200.0,2390.52,2370.31,179,0,Lima,0,PROFESIONAL,joven
1,23,FAMILIAR,33,1997-11-01,19,5,2000.0,4963.86,782.29,160,4,Lima,1,TECNICO,joven
1,2,PROPIA,40,2007-03-14,0,11,1424.42,0.0,2349.26,218,12,Tumbes,0,TECNICO,joven
1,0,FAMILIAR,36,2006-12-01,47,11,3550.0,3300.0,2443.13,195,0,San Martin,1,PROFESIONAL,joven
1,245,FAMILIAR,53,1975-07-01,91,12,4500.0,42857.75,14532.93,195,12,Lima,0,TECNICO,adulto
1,0,FAMILIAR,61,2007-05-01,6,7,9625.0,33809.05,6244.96,238,0,Lima,0,PROFESIONAL,adulto
1,2,FAMILIAR,36,2006-07-01,0,12,952.46,13238.75,957.27,194,12,La Libertad,1,TECNICO,joven
1,2,FAMILIAR,43,2006-12-01,0,12,2200.0,0.0,5850.12,190,11,Loreto,0,TECNICO,adulto
1,1,FAMILIAR,34,2005-01-01,0,12,1068.84,0.0,9537.32,172,12,Ica,0,TECNICO,joven
1,25,PROPIA,65,2006-04-01,0,6,28753.0,0.0,0.0,254,0,Ica,0,EDUCACION BASICA,adulto_mayor
1,11,FAMILIAR,24,2004-03-01,0,12,2100.0,6424.32,0.0,173,0,Lima,1,TECNICO,joven
1,0,FAMILIAR,42,2000-01-01,24,0,1623.0,2989.04,48.56,170,0,Loreto,0,TECNICO,adulto
1,53,FAMILIAR,21,2006-09-01,11,12,2100.0,1500.0,3039.06,193,2,Lima,2,SUPERIOR,joven
1,23,PROPIA,33,2006-11-01,7,12,2000.0,3898.3,2038.87,199,12,Lima,2,TECNICO,joven
1,7,FAMILIAR,34,1999-09-01,25,12,1700.0,892.54,0.0,186,12,Callao,0,TECNICO,joven
1,0,FAMILIAR,29,2005-08-01,5,12,3433.0,798.66,1684.34,175,0,Madre de Dios,2,PROFESIONAL,joven
1,114,FAMILIAR,36,2000-01-01,37,0,10500.0,0.0,0.0,175,0,Lima,0,PROFESIONAL,joven
1,114,FAMILIAR,36,2000-01-01,37,0,5250.0,0.0,0.0,194,0,Lima,0,PROFESIONAL,joven
1,1,PROPIA,25,2005-05-01,0,12,803.48,0.0,1823.41,175,11,Callao,0,TECNICO,joven
1,2,FAMILIAR,32,1999-10-01,0,6,1500.0,0.0,2688.47,177,2,Ica,2,TECNICO,joven
1,1,PROPIA,23,2006-08-01,0,12,1211.32,0.0,2577.06,168,12,Lima,0,TECNICO,joven
1,1,PROPIA,30,2006-10-01,5,10,750.0,1496.15,1413.71,213,10,Lambayeque,0,TECNICO,joven
1,0,FAMILIAR,35,2005-02-01,8,11,718.88,346.8,485.12,175,12,Lima,0,EDUCACION BASICA,joven
1,2,FAMILIAR,28,2007-02-01,0,12,700.0,500.0,1101.92,175,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,28,2005-10-01,0,8,1000.0,1151.8,10180.55,174,8,Huanuco,0,PROFESIONAL,joven
1,0,FAMILIAR,47,2001-07-01,0,12,2140.0,322.05,0.0,224,0,Lima,0,PROFESIONAL,adulto
1,2,PROPIA,24,2007-12-04,0,10,925.08,0.0,2710.09,175,8,Ancash,0,TECNICO,joven
1,0,FAMILIAR,21,2005-11-01,0,12,982.0,914.02,4148.41,156,12,Piura,0,TECNICO,joven
1,0,FAMILIAR,53,2004-06-01,9,12,1300.0,0.0,383.52,180,12,Loreto,0,TECNICO,adulto
1,0,FAMILIAR,39,2003-03-01,14,12,2184.0,675.96,3070.46,209,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,34,2005-10-01,90,3,4870.0,6118.26,848.34,186,0,Ancash,2,TECNICO,joven
1,1,FAMILIAR,30,2006-02-01,5,12,1201.86,1700.0,3864.88,175,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,43,2003-08-01,9,12,2135.0,341.52,0.0,196,12,Lima,1,TECNICO,adulto
1,0,PROPIA,31,2006-07-01,6,7,30000.0,6499.83,564.4,223,0,La Libertad,0,TECNICO,joven
1,1,PROPIA,25,2006-07-21,0,11,1709.09,0.0,2053.07,193,8,Ucayali,0,TECNICO,joven
1,32,FAMILIAR,37,2002-03-01,0,12,4500.0,13005.53,0.0,195,0,La Libertad,1,PROFESIONAL,joven
1,32,FAMILIAR,37,2002-03-01,0,12,4500.0,13005.53,0.0,195,0,La Libertad,1,PROFESIONAL,joven
1,24,PROPIA,34,2003-12-01,16,12,3651.0,352.44,352.8,231,1,San Martin,3,TECNICO,joven
1,0,FAMILIAR,32,2002-03-01,0,12,1400.0,1179.26,0.0,199,12,Lima,0,TECNICO,joven
1,2,FAMILIAR,27,2006-04-01,0,12,790.84,620.0,2333.17,160,12,Lima,0,TECNICO,joven
1,2,FAMILIAR,22,2007-06-01,0,12,628.97,0.0,2812.26,156,12,Lima,0,TECNICO,joven
1,1,FAMILIAR,27,2006-10-03,0,12,930.25,3541.57,2619.21,169,7,Lima,1,TECNICO,joven
1,0,FAMILIAR,38,2002-05-01,0,0,3000.0,1030.66,1468.68,150,0,Lambayeque,0,EDUCACION BASICA,joven
1,0,FAMILIAR,28,2004-02-01,0,1,7000.0,679.0,28117.16,146,0,Lambayeque,0,EDUCACION BASICA,joven
1,0,PROPIA,44,2003-11-01,85,11,25000.0,24420.65,51143.68,238,0,Lima,1,PROFESIONAL,adulto
1,0,FAMILIAR,33,2003-02-01,0,5,2200.0,908.2,38.97,218,0,Lima,0,SUPERIOR,joven
1,21,PROPIA,32,2000-09-01,20,12,2050.0,3210.22,0.0,207,12,Lima,2,TECNICO,joven
1,2,PROPIA,29,2005-04-01,0,12,1800.0,0.0,9561.31,199,12,Loreto,0,TECNICO,joven
1,0,FAMILIAR,44,2003-07-01,85,11,30000.0,24420.65,51143.68,219,0,Lima,1,PROFESIONAL,adulto
1,16,PROPIA,31,2001-01-01,0,12,1773.0,2570.87,0.0,205,12,Callao,1,TECNICO,joven
1,1,FAMILIAR,21,2005-11-28,0,12,700.0,0.0,2974.37,156,12,Callao,0,TECNICO,joven
1,2,FAMILIAR,52,1994-01-01,0,5,700.0,800.0,4759.93,199,0,Lima,1,TECNICO,adulto
1,1,FAMILIAR,23,2007-07-05,0,12,955.9,100.0,1089.73,175,12,Lima,1,TECNICO,joven
1,81,FAMILIAR,24,2002-08-01,58,1,2100.0,13650.0,11860.52,179,0,Lima,4,SUPERIOR,joven
1,0,FAMILIAR,38,2004-08-01,0,12,1770.89,594.72,1938.92,184,0,San Martin,0,PROFESIONAL,joven
1,0,FAMILIAR,41,2004-08-01,0,3,1062.93,181.88,22159.76,161,0,Lima,0,EDUCACION BASICA,joven
1,2,FAMILIAR,28,2007-07-20,0,11,1012.29,0.0,2318.18,168,7,Ica,0,TECNICO,joven
1,0,FAMILIAR,39,2000-10-01,6,12,1644.25,403.96,466.09,182,12,Loreto,1,TECNICO,joven
1,9,FAMILIAR,29,2003-04-01,9,12,1400.0,2413.21,1429.89,177,12,Lambayeque,1,TECNICO,joven
1,2,FAMILIAR,40,2008-01-01,0,11,903.88,0.0,1795.79,173,9,Piura,0,TECNICO,joven
1,0,PROPIA,42,1994-02-01,7,12,2667.12,1968.65,1626.81,223,11,Lima,0,TECNICO,adulto
1,1,FAMILIAR,35,2007-12-01,0,7,723.58,0.0,2219.87,177,7,Piura,0,TECNICO,joven
1,2,FAMILIAR,30,2005-08-01,0,12,1200.0,400.0,1349.77,175,12,Callao,0,TECNICO,joven
1,0,FAMILIAR,24,2007-08-06,0,10,820.0,200.0,1650.01,155,0,Callao,0,TECNICO,joven
1,1,PROPIA,28,2008-05-06,0,12,1635.77,0.0,2751.04,199,9,Ucayali,0,TECNICO,joven
1,25,PROPIA,42,1994-03-01,8,12,5800.0,23523.02,14573.66,216,12,Lima,1,TECNICO,adulto
1,2,PROPIA,27,2006-10-02,0,9,764.81,0.0,3826.04,188,11,Piura,0,TECNICO,joven
1,25,FAMILIAR,30,2006-08-01,9,0,2300.0,9558.82,467.19,187,0,Lambayeque,1,PROFESIONAL,joven
1,2,FAMILIAR,29,2000-10-01,0,12,4269.44,0.0,5270.22,192,0,Piura,0,TECNICO,joven
1,0,FAMILIAR,27,2005-11-01,0,12,800.0,630.0,5192.37,175,12,Lambayeque,0,TECNICO,joven
1,2,FAMILIAR,26,2006-07-14,0,12,1036.74,700.0,4660.17,169,12,Lima,0,TECNICO,joven
1,1,FAMILIAR,23,2006-08-01,0,12,1382.03,700.0,1746.0,156,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,33,2005-07-01,10,8,2372.0,3979.12,6592.0,190,8,Callao,0,TECNICO,joven
1,5,FAMILIAR,30,2008-08-01,0,6,1000.0,0.0,3029.53,176,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,24,2004-10-01,0,12,1800.0,1512.27,7995.21,161,12,Piura,0,TECNICO,joven
1,2,ALQUILADA,21,2007-01-01,0,12,1200.0,0.0,2153.03,136,12,Lima,0,TECNICO,joven
1,0,PROPIA,32,1997-12-01,0,10,2650.0,11077.68,2677.33,204,10,Piura,1,TECNICO,joven
1,0,FAMILIAR,25,2007-02-01,0,1,750.0,500.0,1839.07,149,0,Piura,0,TECNICO,joven
1,2,FAMILIAR,44,2006-11-01,0,12,879.26,2261.04,1636.48,185,12,Lima,0,TECNICO,adulto
1,1,PROPIA,48,2006-08-04,25,12,707.71,0.0,4381.68,192,12,Ucayali,0,TECNICO,adulto
